query_id,doc_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
799,3153,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1
800,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
801,1937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
802,5426,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
803,1911,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
804,4074,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
805,1602,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
806,4569,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
807,2800,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
808,2853,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0
809,2100,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
810,433,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1
811,1500,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
812,2993,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
813,2054,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
814,4912,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
815,4557,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
816,2844,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
817,2648,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
818,3944,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1
819,2077,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1
820,3365,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
821,1972,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
822,2305,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
823,4716,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
824,3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
826,2212,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1
827,4152,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
828,3253,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
829,2165,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
830,1434,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1
831,4928,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
832,3342,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1
833,531,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
834,2817,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
835,400,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
836,1768,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1
837,358,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
838,1285,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1
839,4427,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
840,4549,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
841,5074,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
842,969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
843,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,1852,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
846,4570,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
847,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,5241,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1
849,3056,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
850,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,5539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
852,643,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
853,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,2058,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
855,716,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
856,1800,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
857,2020,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
858,2666,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
859,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
860,5381,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
861,1481,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1
862,4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
865,1273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
866,2203,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1
867,4934,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
868,5146,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
869,4957,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
870,2233,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
871,3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
872,5368,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1
873,4923,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
874,5475,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1
875,3414,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
876,858,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
877,2005,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1
878,2485,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1
879,5377,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
880,1250,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
881,782,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
882,2069,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
883,3852,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
884,761,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
885,3110,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1
886,1393,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1
887,2713,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
888,4119,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
889,893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
890,3061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
891,5144,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
892,5266,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
893,1225,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
894,5258,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1
895,2577,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
896,714,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
897,3995,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1
898,5018,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1
899,4,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
900,4583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
901,650,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1
902,2639,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
903,4837,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
904,5585,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1
905,2484,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
906,2926,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1
907,3151,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
908,1129,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
909,943,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
910,331,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
911,718,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
912,2724,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
913,3911,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
914,2465,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
915,1507,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
916,2700,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
917,1322,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
918,542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
919,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
920,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
921,939,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
922,4462,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1
923,4063,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
924,5609,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1
925,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,3155,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
927,421,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
928,950,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
929,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,698,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
931,5221,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
932,3768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
933,786,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
934,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,1614,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
936,3646,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1
937,269,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
938,4013,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
939,3339,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
940,2431,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
941,4547,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
942,5641,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
943,1807,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
944,2361,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
945,4204,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
946,696,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
947,5436,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
948,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
949,2267,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1
950,1273,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
951,5278,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
952,3183,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
953,3737,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
954,4071,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
955,599,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
956,86,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
957,1111,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
958,4307,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
959,1389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
960,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,4260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
962,1439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
963,2871,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
964,4053,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1
965,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
966,4914,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
967,2068,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
968,3073,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0
969,3339,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
970,2572,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1
971,2999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
972,1155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
973,1830,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1
974,3650,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
975,1604,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
976,1270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
977,5271,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
978,2440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
979,3069,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
980,5317,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
981,4429,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
982,3086,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
983,3733,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
984,2289,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
985,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
986,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,3432,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1
988,1012,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
989,1189,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
990,4360,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1
991,1219,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
992,2225,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
993,4365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
994,4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,3659,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1
996,2682,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1
997,2964,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1
998,5286,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
999,486,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
