query_id,doc_id
sfq_11132,concat_sfq_11132
sfq_11135,concat_sfq_11135
sfq_11136,concat_sfq_11136
sfq_11137,concat_sfq_11137
sfq_11138,concat_sfq_11138
sfq_11139,concat_sfq_11139
sfq_11140,concat_sfq_11140
sfq_11141,concat_sfq_11141
sfq_11142,concat_sfq_11142
sfq_11143,concat_sfq_11143
sfq_11146,concat_sfq_11146
sfq_11148,concat_sfq_11148
sfq_11151,concat_sfq_11151
sfq_11152,concat_sfq_11152
sfq_11153,concat_sfq_11153
sfq_11157,concat_sfq_11157
sfq_11158,concat_sfq_11158
sfq_11159,concat_sfq_11159
sfq_11160,concat_sfq_11160
sfq_11161,concat_sfq_11161
sfq_11162,concat_sfq_11162
sfq_11163,concat_sfq_11163
sfq_11164,concat_sfq_11164
sfq_11165,concat_sfq_11165
sfq_11167,concat_sfq_11167
sfq_11168,concat_sfq_11168
sfq_11170,concat_sfq_11170
sfq_11171,concat_sfq_11171
sfq_11172,concat_sfq_11172
sfq_11177,concat_sfq_11177
sfq_11178,concat_sfq_11178
sfq_11179,concat_sfq_11179
sfq_11180,concat_sfq_11180
sfq_11183,concat_sfq_11183
sfq_11185,concat_sfq_11185
sfq_11186,concat_sfq_11186
sfq_11187,concat_sfq_11187
sfq_11188,concat_sfq_11188
sfq_11190,concat_sfq_11190
sfq_11192,concat_sfq_11192
sfq_11193,concat_sfq_11193
sfq_11194,concat_sfq_11194
sfq_11196,concat_sfq_11196
sfq_11197,concat_sfq_11197
sfq_11198,concat_sfq_11198
sfq_11199,concat_sfq_11199
sfq_11201,concat_sfq_11201
sfq_11202,concat_sfq_11202
sfq_11203,concat_sfq_11203
sfq_11205,concat_sfq_11205
sfq_11206,concat_sfq_11206
sfq_11208,concat_sfq_11208
sfq_11209,concat_sfq_11209
sfq_11210,concat_sfq_11210
sfq_11211,concat_sfq_11211
sfq_11212,concat_sfq_11212
sfq_11213,concat_sfq_11213
sfq_11215,concat_sfq_11215
sfq_11216,concat_sfq_11216
sfq_11217,concat_sfq_11217
sfq_11218,concat_sfq_11218
sfq_11219,concat_sfq_11219
sfq_11221,concat_sfq_11221
sfq_11222,concat_sfq_11222
sfq_11223,concat_sfq_11223
sfq_11224,concat_sfq_11224
sfq_11225,concat_sfq_11225
sfq_11227,concat_sfq_11227
sfq_11228,concat_sfq_11228
sfq_11230,concat_sfq_11230
sfq_11231,concat_sfq_11231
sfq_11237,concat_sfq_11237
sfq_11238,concat_sfq_11238
sfq_11240,concat_sfq_11240
sfq_11241,concat_sfq_11241
sfq_11242,concat_sfq_11242
sfq_11244,concat_sfq_11244
sfq_11245,concat_sfq_11245
sfq_11246,concat_sfq_11246
sfq_11247,concat_sfq_11247
sfq_11250,concat_sfq_11250
sfq_11251,concat_sfq_11251
sfq_11252,concat_sfq_11252
sfq_11253,concat_sfq_11253
sfq_11254,concat_sfq_11254
sfq_11255,concat_sfq_11255
sfq_11256,concat_sfq_11256
sfq_11257,concat_sfq_11257
sfq_11258,concat_sfq_11258
sfq_11259,concat_sfq_11259
sfq_11261,concat_sfq_11261
sfq_11262,concat_sfq_11262
sfq_11263,concat_sfq_11263
sfq_11264,concat_sfq_11264
sfq_11265,concat_sfq_11265
sfq_11267,concat_sfq_11267
sfq_11268,concat_sfq_11268
sfq_11269,concat_sfq_11269
sfq_11273,concat_sfq_11273
sfq_11274,concat_sfq_11274
sfq_11276,concat_sfq_11276
sfq_11280,concat_sfq_11280
sfq_11281,concat_sfq_11281
sfq_11282,concat_sfq_11282
sfq_11283,concat_sfq_11283
sfq_11284,concat_sfq_11284
sfq_11285,concat_sfq_11285
sfq_11286,concat_sfq_11286
sfq_11287,concat_sfq_11287
sfq_11289,concat_sfq_11289
sfq_11290,concat_sfq_11290
sfq_11291,concat_sfq_11291
sfq_11292,concat_sfq_11292
sfq_11293,concat_sfq_11293
sfq_11296,concat_sfq_11296
sfq_11299,concat_sfq_11299
sfq_11301,concat_sfq_11301
sfq_11302,concat_sfq_11302
sfq_11303,concat_sfq_11303
sfq_11304,concat_sfq_11304
sfq_11305,concat_sfq_11305
sfq_11306,concat_sfq_11306
sfq_11307,concat_sfq_11307
sfq_11308,concat_sfq_11308
sfq_11311,concat_sfq_11311
sfq_11316,concat_sfq_11316
sfq_11317,concat_sfq_11317
sfq_11318,concat_sfq_11318
sfq_11319,concat_sfq_11319
sfq_11320,concat_sfq_11320
sfq_11322,concat_sfq_11322
sfq_11323,concat_sfq_11323
sfq_11324,concat_sfq_11324
sfq_11325,concat_sfq_11325
sfq_11326,concat_sfq_11326
sfq_11327,concat_sfq_11327
sfq_11328,concat_sfq_11328
sfq_11329,concat_sfq_11329
sfq_11330,concat_sfq_11330
sfq_11333,concat_sfq_11333
sfq_11337,concat_sfq_11337
sfq_11339,concat_sfq_11339
sfq_11340,concat_sfq_11340
sfq_11341,concat_sfq_11341
sfq_11342,concat_sfq_11342
sfq_11343,concat_sfq_11343
sfq_11345,concat_sfq_11345
sfq_11346,concat_sfq_11346
sfq_11348,concat_sfq_11348
sfq_11349,concat_sfq_11349
sfq_11350,concat_sfq_11350
sfq_11354,concat_sfq_11354
sfq_11355,concat_sfq_11355
sfq_11356,concat_sfq_11356
sfq_11357,concat_sfq_11357
sfq_11359,concat_sfq_11359
sfq_11361,concat_sfq_11361
sfq_11362,concat_sfq_11362
sfq_11363,concat_sfq_11363
sfq_11364,concat_sfq_11364
sfq_11365,concat_sfq_11365
sfq_11366,concat_sfq_11366
sfq_11369,concat_sfq_11369
sfq_11370,concat_sfq_11370
sfq_11373,concat_sfq_11373
sfq_11374,concat_sfq_11374
sfq_11376,concat_sfq_11376
sfq_11377,concat_sfq_11377
sfq_11379,concat_sfq_11379
sfq_11380,concat_sfq_11380
sfq_11381,concat_sfq_11381
sfq_11382,concat_sfq_11382
sfq_11383,concat_sfq_11383
sfq_11385,concat_sfq_11385
sfq_11387,concat_sfq_11387
sfq_11388,concat_sfq_11388
sfq_11389,concat_sfq_11389
sfq_11390,concat_sfq_11390
sfq_11391,concat_sfq_11391
sfq_11392,concat_sfq_11392
sfq_11393,concat_sfq_11393
sfq_11394,concat_sfq_11394
sfq_11395,concat_sfq_11395
sfq_11396,concat_sfq_11396
sfq_11397,concat_sfq_11397
sfq_11398,concat_sfq_11398
sfq_11399,concat_sfq_11399
sfq_11400,concat_sfq_11400
sfq_11401,concat_sfq_11401
sfq_11402,concat_sfq_11402
sfq_11403,concat_sfq_11403
sfq_11404,concat_sfq_11404
sfq_11405,concat_sfq_11405
sfq_11407,concat_sfq_11407
sfq_11408,concat_sfq_11408
sfq_11410,concat_sfq_11410
sfq_11413,concat_sfq_11413
sfq_11414,concat_sfq_11414
sfq_11416,concat_sfq_11416
sfq_11417,concat_sfq_11417
sfq_11418,concat_sfq_11418
sfq_11419,concat_sfq_11419
sfq_11423,concat_sfq_11423
sfq_11424,concat_sfq_11424
sfq_11425,concat_sfq_11425
sfq_11426,concat_sfq_11426
sfq_11429,concat_sfq_11429
sfq_11430,concat_sfq_11430
sfq_11432,concat_sfq_11432
sfq_11433,concat_sfq_11433
sfq_11435,concat_sfq_11435
sfq_11437,concat_sfq_11437
sfq_11438,concat_sfq_11438
sfq_11439,concat_sfq_11439
sfq_11440,concat_sfq_11440
sfq_11441,concat_sfq_11441
sfq_11442,concat_sfq_11442
sfq_11443,concat_sfq_11443
sfq_11444,concat_sfq_11444
sfq_11445,concat_sfq_11445
sfq_11446,concat_sfq_11446
sfq_11447,concat_sfq_11447
sfq_11448,concat_sfq_11448
sfq_11451,concat_sfq_11451
sfq_11452,concat_sfq_11452
sfq_11453,concat_sfq_11453
sfq_11455,concat_sfq_11455
sfq_11458,concat_sfq_11458
sfq_11459,concat_sfq_11459
sfq_11460,concat_sfq_11460
sfq_11461,concat_sfq_11461
sfq_11463,concat_sfq_11463
sfq_11464,concat_sfq_11464
sfq_11465,concat_sfq_11465
sfq_11466,concat_sfq_11466
sfq_11467,concat_sfq_11467
sfq_11469,concat_sfq_11469
sfq_11475,concat_sfq_11475
sfq_11476,concat_sfq_11476
sfq_11479,concat_sfq_11479
sfq_11480,concat_sfq_11480
sfq_11481,concat_sfq_11481
sfq_11483,concat_sfq_11483
sfq_11484,concat_sfq_11484
sfq_11485,concat_sfq_11485
sfq_11486,concat_sfq_11486
sfq_11487,concat_sfq_11487
sfq_11488,concat_sfq_11488
sfq_11489,concat_sfq_11489
sfq_11491,concat_sfq_11491
sfq_11493,concat_sfq_11493
sfq_11495,concat_sfq_11495
sfq_11499,concat_sfq_11499
sfq_11501,concat_sfq_11501
sfq_11502,concat_sfq_11502
sfq_11504,concat_sfq_11504
sfq_11508,concat_sfq_11508
sfq_11509,concat_sfq_11509
sfq_11510,concat_sfq_11510
sfq_11514,concat_sfq_11514
sfq_11515,concat_sfq_11515
sfq_11517,concat_sfq_11517
sfq_11518,concat_sfq_11518
sfq_11520,concat_sfq_11520
sfq_11521,concat_sfq_11521
sfq_11524,concat_sfq_11524
sfq_11525,concat_sfq_11525
sfq_11526,concat_sfq_11526
sfq_11527,concat_sfq_11527
sfq_11529,concat_sfq_11529
sfq_11531,concat_sfq_11531
sfq_11532,concat_sfq_11532
sfq_11533,concat_sfq_11533
sfq_11535,concat_sfq_11535
sfq_11537,concat_sfq_11537
sfq_11538,concat_sfq_11538
sfq_11539,concat_sfq_11539
sfq_11540,concat_sfq_11540
sfq_11541,concat_sfq_11541
sfq_11543,concat_sfq_11543
sfq_11545,concat_sfq_11545
sfq_11547,concat_sfq_11547
sfq_11551,concat_sfq_11551
sfq_11552,concat_sfq_11552
sfq_11554,concat_sfq_11554
sfq_11555,concat_sfq_11555
sfq_11556,concat_sfq_11556
sfq_11557,concat_sfq_11557
sfq_11558,concat_sfq_11558
sfq_11559,concat_sfq_11559
sfq_11560,concat_sfq_11560
sfq_11563,concat_sfq_11563
sfq_11564,concat_sfq_11564
sfq_11565,concat_sfq_11565
sfq_11566,concat_sfq_11566
sfq_11568,concat_sfq_11568
sfq_11569,concat_sfq_11569
sfq_11570,concat_sfq_11570
sfq_11571,concat_sfq_11571
sfq_11572,concat_sfq_11572
sfq_11573,concat_sfq_11573
sfq_11574,concat_sfq_11574
sfq_11576,concat_sfq_11576
sfq_11577,concat_sfq_11577
sfq_11578,concat_sfq_11578
sfq_11579,concat_sfq_11579
sfq_11583,concat_sfq_11583
sfq_11584,concat_sfq_11584
sfq_11585,concat_sfq_11585
sfq_11586,concat_sfq_11586
sfq_11587,concat_sfq_11587
sfq_11588,concat_sfq_11588
sfq_11589,concat_sfq_11589
sfq_11590,concat_sfq_11590
sfq_11592,concat_sfq_11592
sfq_11594,concat_sfq_11594
sfq_11595,concat_sfq_11595
sfq_11596,concat_sfq_11596
sfq_11599,concat_sfq_11599
sfq_11601,concat_sfq_11601
sfq_11602,concat_sfq_11602
sfq_11604,concat_sfq_11604
sfq_11608,concat_sfq_11608
sfq_11609,concat_sfq_11609
sfq_11610,concat_sfq_11610
sfq_11611,concat_sfq_11611
sfq_11612,concat_sfq_11612
sfq_11613,concat_sfq_11613
sfq_11614,concat_sfq_11614
sfq_11616,concat_sfq_11616
sfq_11617,concat_sfq_11617
sfq_11618,concat_sfq_11618
sfq_11619,concat_sfq_11619
sfq_11620,concat_sfq_11620
sfq_11621,concat_sfq_11621
sfq_11622,concat_sfq_11622
sfq_11623,concat_sfq_11623
sfq_11624,concat_sfq_11624
sfq_11625,concat_sfq_11625
sfq_11626,concat_sfq_11626
sfq_11627,concat_sfq_11627
sfq_11629,concat_sfq_11629
sfq_11630,concat_sfq_11630
sfq_11631,concat_sfq_11631
sfq_11632,concat_sfq_11632
sfq_11633,concat_sfq_11633
sfq_11634,concat_sfq_11634
sfq_11636,concat_sfq_11636
sfq_11637,concat_sfq_11637
sfq_11638,concat_sfq_11638
sfq_11639,concat_sfq_11639
sfq_11640,concat_sfq_11640
sfq_11642,concat_sfq_11642
sfq_11643,concat_sfq_11643
sfq_11644,concat_sfq_11644
sfq_11645,concat_sfq_11645
sfq_11646,concat_sfq_11646
sfq_11648,concat_sfq_11648
sfq_11650,concat_sfq_11650
sfq_11653,concat_sfq_11653
sfq_11654,concat_sfq_11654
sfq_11655,concat_sfq_11655
sfq_11657,concat_sfq_11657
sfq_11658,concat_sfq_11658
sfq_11659,concat_sfq_11659
sfq_11660,concat_sfq_11660
sfq_11661,concat_sfq_11661
sfq_11662,concat_sfq_11662
sfq_11665,concat_sfq_11665
sfq_11666,concat_sfq_11666
sfq_11667,concat_sfq_11667
sfq_11668,concat_sfq_11668
sfq_11669,concat_sfq_11669
sfq_11671,concat_sfq_11671
sfq_11673,concat_sfq_11673
sfq_11674,concat_sfq_11674
sfq_11675,concat_sfq_11675
sfq_11676,concat_sfq_11676
sfq_11677,concat_sfq_11677
sfq_11678,concat_sfq_11678
sfq_11679,concat_sfq_11679
sfq_11681,concat_sfq_11681
sfq_11682,concat_sfq_11682
sfq_11683,concat_sfq_11683
sfq_11685,concat_sfq_11685
sfq_11686,concat_sfq_11686
sfq_11688,concat_sfq_11688
sfq_11689,concat_sfq_11689
sfq_11691,concat_sfq_11691
sfq_11692,concat_sfq_11692
sfq_11694,concat_sfq_11694
sfq_11695,concat_sfq_11695
sfq_11696,concat_sfq_11696
sfq_11697,concat_sfq_11697
sfq_11698,concat_sfq_11698
sfq_11699,concat_sfq_11699
sfq_11700,concat_sfq_11700
sfq_11701,concat_sfq_11701
sfq_11703,concat_sfq_11703
sfq_11705,concat_sfq_11705
sfq_11706,concat_sfq_11706
sfq_11708,concat_sfq_11708
sfq_11710,concat_sfq_11710
sfq_11711,concat_sfq_11711
sfq_11713,concat_sfq_11713
sfq_11714,concat_sfq_11714
sfq_11717,concat_sfq_11717
sfq_11718,concat_sfq_11718
sfq_11720,concat_sfq_11720
sfq_11722,concat_sfq_11722
sfq_11724,concat_sfq_11724
sfq_11725,concat_sfq_11725
sfq_11727,concat_sfq_11727
sfq_11728,concat_sfq_11728
sfq_11729,concat_sfq_11729
sfq_11733,concat_sfq_11733
sfq_11734,concat_sfq_11734
sfq_11735,concat_sfq_11735
sfq_11736,concat_sfq_11736
sfq_11737,concat_sfq_11737
sfq_11738,concat_sfq_11738
sfq_11739,concat_sfq_11739
sfq_11741,concat_sfq_11741
sfq_11742,concat_sfq_11742
sfq_11743,concat_sfq_11743
sfq_11744,concat_sfq_11744
sfq_11745,concat_sfq_11745
sfq_11746,concat_sfq_11746
sfq_11747,concat_sfq_11747
sfq_11749,concat_sfq_11749
sfq_11751,concat_sfq_11751
sfq_11753,concat_sfq_11753
sfq_11754,concat_sfq_11754
sfq_11755,concat_sfq_11755
sfq_11757,concat_sfq_11757
sfq_11758,concat_sfq_11758
sfq_11759,concat_sfq_11759
sfq_11760,concat_sfq_11760
sfq_11766,concat_sfq_11766
sfq_11767,concat_sfq_11767
sfq_11768,concat_sfq_11768
sfq_11771,concat_sfq_11771
sfq_11773,concat_sfq_11773
sfq_11774,concat_sfq_11774
sfq_11777,concat_sfq_11777
sfq_11779,concat_sfq_11779
sfq_11781,concat_sfq_11781
sfq_11786,concat_sfq_11786
sfq_11787,concat_sfq_11787
sfq_11788,concat_sfq_11788
sfq_11789,concat_sfq_11789
sfq_11791,concat_sfq_11791
sfq_11792,concat_sfq_11792
sfq_11793,concat_sfq_11793
sfq_11796,concat_sfq_11796
sfq_11797,concat_sfq_11797
sfq_11800,concat_sfq_11800
sfq_11801,concat_sfq_11801
sfq_11802,concat_sfq_11802
sfq_11803,concat_sfq_11803
sfq_11804,concat_sfq_11804
sfq_11805,concat_sfq_11805
sfq_11806,concat_sfq_11806
sfq_11807,concat_sfq_11807
sfq_11808,concat_sfq_11808
sfq_11809,concat_sfq_11809
sfq_11810,concat_sfq_11810
sfq_11811,concat_sfq_11811
sfq_11812,concat_sfq_11812
sfq_11814,concat_sfq_11814
sfq_11816,concat_sfq_11816
sfq_11817,concat_sfq_11817
sfq_11818,concat_sfq_11818
sfq_11819,concat_sfq_11819
sfq_11821,concat_sfq_11821
sfq_11825,concat_sfq_11825
sfq_11826,concat_sfq_11826
sfq_11827,concat_sfq_11827
sfq_11828,concat_sfq_11828
sfq_11830,concat_sfq_11830
sfq_11831,concat_sfq_11831
sfq_11834,concat_sfq_11834
sfq_11836,concat_sfq_11836
sfq_11838,concat_sfq_11838
sfq_11839,concat_sfq_11839
sfq_11841,concat_sfq_11841
sfq_11842,concat_sfq_11842
sfq_11843,concat_sfq_11843
sfq_11845,concat_sfq_11845
sfq_11846,concat_sfq_11846
sfq_11847,concat_sfq_11847
sfq_11848,concat_sfq_11848
sfq_11849,concat_sfq_11849
sfq_11851,concat_sfq_11851
sfq_11854,concat_sfq_11854
sfq_11855,concat_sfq_11855
sfq_11856,concat_sfq_11856
sfq_11858,concat_sfq_11858
sfq_11860,concat_sfq_11860
sfq_11861,concat_sfq_11861
sfq_11862,concat_sfq_11862
sfq_11863,concat_sfq_11863
sfq_11865,concat_sfq_11865
sfq_11866,concat_sfq_11866
sfq_11867,concat_sfq_11867
sfq_11870,concat_sfq_11870
sfq_11871,concat_sfq_11871
sfq_11872,concat_sfq_11872
sfq_11873,concat_sfq_11873
sfq_11874,concat_sfq_11874
sfq_11875,concat_sfq_11875
sfq_11877,concat_sfq_11877
sfq_11879,concat_sfq_11879
sfq_11880,concat_sfq_11880
sfq_11882,concat_sfq_11882
sfq_11883,concat_sfq_11883
sfq_11884,concat_sfq_11884
sfq_11885,concat_sfq_11885
sfq_11887,concat_sfq_11887
sfq_11888,concat_sfq_11888
sfq_11891,concat_sfq_11891
sfq_11892,concat_sfq_11892
sfq_11894,concat_sfq_11894
sfq_11895,concat_sfq_11895
sfq_11896,concat_sfq_11896
sfq_11898,concat_sfq_11898
sfq_11899,concat_sfq_11899
sfq_11900,concat_sfq_11900
sfq_11901,concat_sfq_11901
sfq_11902,concat_sfq_11902
sfq_11903,concat_sfq_11903
sfq_11905,concat_sfq_11905
sfq_11906,concat_sfq_11906
sfq_11907,concat_sfq_11907
sfq_11908,concat_sfq_11908
sfq_11910,concat_sfq_11910
sfq_11911,concat_sfq_11911
sfq_11912,concat_sfq_11912
sfq_11913,concat_sfq_11913
sfq_11915,concat_sfq_11915
sfq_11916,concat_sfq_11916
sfq_11917,concat_sfq_11917
sfq_11918,concat_sfq_11918
sfq_11921,concat_sfq_11921
sfq_11922,concat_sfq_11922
sfq_11923,concat_sfq_11923
sfq_11924,concat_sfq_11924
sfq_11925,concat_sfq_11925
sfq_11926,concat_sfq_11926
sfq_11927,concat_sfq_11927
sfq_11928,concat_sfq_11928
sfq_11929,concat_sfq_11929
sfq_11930,concat_sfq_11930
sfq_11932,concat_sfq_11932
sfq_11933,concat_sfq_11933
sfq_11935,concat_sfq_11935
sfq_11936,concat_sfq_11936
sfq_11937,concat_sfq_11937
sfq_11938,concat_sfq_11938
sfq_11939,concat_sfq_11939
sfq_11940,concat_sfq_11940
sfq_11941,concat_sfq_11941
sfq_11942,concat_sfq_11942
sfq_11943,concat_sfq_11943
sfq_11944,concat_sfq_11944
sfq_11947,concat_sfq_11947
sfq_11948,concat_sfq_11948
sfq_11949,concat_sfq_11949
sfq_11950,concat_sfq_11950
sfq_11951,concat_sfq_11951
sfq_11952,concat_sfq_11952
sfq_11953,concat_sfq_11953
sfq_11954,concat_sfq_11954
sfq_11955,concat_sfq_11955
sfq_11958,concat_sfq_11958
sfq_11960,concat_sfq_11960
sfq_11963,concat_sfq_11963
sfq_11964,concat_sfq_11964
sfq_11965,concat_sfq_11965
sfq_11966,concat_sfq_11966
sfq_11967,concat_sfq_11967
sfq_11968,concat_sfq_11968
sfq_11971,concat_sfq_11971
sfq_11973,concat_sfq_11973
sfq_11975,concat_sfq_11975
sfq_11976,concat_sfq_11976
sfq_11977,concat_sfq_11977
sfq_11978,concat_sfq_11978
sfq_11979,concat_sfq_11979
sfq_11981,concat_sfq_11981
sfq_11982,concat_sfq_11982
sfq_11983,concat_sfq_11983
sfq_11984,concat_sfq_11984
sfq_11986,concat_sfq_11986
sfq_11987,concat_sfq_11987
sfq_11988,concat_sfq_11988
sfq_11989,concat_sfq_11989
sfq_11990,concat_sfq_11990
sfq_11992,concat_sfq_11992
sfq_11993,concat_sfq_11993
sfq_11995,concat_sfq_11995
sfq_11996,concat_sfq_11996
sfq_11997,concat_sfq_11997
sfq_11999,concat_sfq_11999
sfq_12000,concat_sfq_12000
sfq_12001,concat_sfq_12001
sfq_12002,concat_sfq_12002
sfq_12003,concat_sfq_12003
sfq_12005,concat_sfq_12005
sfq_12006,concat_sfq_12006
sfq_12007,concat_sfq_12007
sfq_12009,concat_sfq_12009
sfq_12010,concat_sfq_12010
sfq_12011,concat_sfq_12011
sfq_12012,concat_sfq_12012
sfq_12013,concat_sfq_12013
sfq_12014,concat_sfq_12014
sfq_12015,concat_sfq_12015
sfq_12017,concat_sfq_12017
sfq_12018,concat_sfq_12018
sfq_12019,concat_sfq_12019
sfq_12023,concat_sfq_12023
sfq_12024,concat_sfq_12024
sfq_12026,concat_sfq_12026
sfq_12027,concat_sfq_12027
sfq_12028,concat_sfq_12028
sfq_12029,concat_sfq_12029
sfq_12030,concat_sfq_12030
sfq_12031,concat_sfq_12031
sfq_12032,concat_sfq_12032
sfq_12033,concat_sfq_12033
sfq_12034,concat_sfq_12034
sfq_12035,concat_sfq_12035
sfq_12036,concat_sfq_12036
sfq_12037,concat_sfq_12037
sfq_12038,concat_sfq_12038
sfq_12039,concat_sfq_12039
sfq_12040,concat_sfq_12040
sfq_12042,concat_sfq_12042
sfq_12043,concat_sfq_12043
sfq_12047,concat_sfq_12047
sfq_12048,concat_sfq_12048
sfq_12049,concat_sfq_12049
sfq_12050,concat_sfq_12050
sfq_12054,concat_sfq_12054
sfq_12055,concat_sfq_12055
sfq_12056,concat_sfq_12056
sfq_12057,concat_sfq_12057
sfq_12059,concat_sfq_12059
sfq_12062,concat_sfq_12062
sfq_12064,concat_sfq_12064
sfq_12066,concat_sfq_12066
sfq_12069,concat_sfq_12069
sfq_12071,concat_sfq_12071
sfq_12072,concat_sfq_12072
sfq_12073,concat_sfq_12073
sfq_12074,concat_sfq_12074
sfq_12075,concat_sfq_12075
sfq_12077,concat_sfq_12077
sfq_12078,concat_sfq_12078
sfq_12079,concat_sfq_12079
sfq_12081,concat_sfq_12081
sfq_12082,concat_sfq_12082
sfq_12083,concat_sfq_12083
sfq_12084,concat_sfq_12084
sfq_12085,concat_sfq_12085
sfq_12086,concat_sfq_12086
sfq_12087,concat_sfq_12087
sfq_12089,concat_sfq_12089
sfq_12091,concat_sfq_12091
sfq_12093,concat_sfq_12093
sfq_12094,concat_sfq_12094
sfq_12095,concat_sfq_12095
sfq_12096,concat_sfq_12096
sfq_12097,concat_sfq_12097
sfq_12099,concat_sfq_12099
sfq_12101,concat_sfq_12101
sfq_12102,concat_sfq_12102
sfq_12104,concat_sfq_12104
sfq_12105,concat_sfq_12105
sfq_12107,concat_sfq_12107
sfq_12109,concat_sfq_12109
sfq_12110,concat_sfq_12110
sfq_12112,concat_sfq_12112
sfq_12113,concat_sfq_12113
sfq_12114,concat_sfq_12114
sfq_12115,concat_sfq_12115
sfq_12116,concat_sfq_12116
sfq_12117,concat_sfq_12117
sfq_12118,concat_sfq_12118
sfq_12119,concat_sfq_12119
sfq_12120,concat_sfq_12120
sfq_12121,concat_sfq_12121
sfq_12122,concat_sfq_12122
sfq_12123,concat_sfq_12123
sfq_12124,concat_sfq_12124
sfq_12125,concat_sfq_12125
sfq_12127,concat_sfq_12127
sfq_12128,concat_sfq_12128
sfq_12129,concat_sfq_12129
sfq_12130,concat_sfq_12130
sfq_12131,concat_sfq_12131
sfq_12133,concat_sfq_12133
sfq_12135,concat_sfq_12135
sfq_12137,concat_sfq_12137
sfq_12138,concat_sfq_12138
sfq_12140,concat_sfq_12140
sfq_12142,concat_sfq_12142
sfq_12146,concat_sfq_12146
sfq_12149,concat_sfq_12149
sfq_12150,concat_sfq_12150
sfq_12151,concat_sfq_12151
sfq_12152,concat_sfq_12152
sfq_12153,concat_sfq_12153
sfq_12155,concat_sfq_12155
sfq_12156,concat_sfq_12156
sfq_12157,concat_sfq_12157
sfq_12158,concat_sfq_12158
sfq_12159,concat_sfq_12159
sfq_12160,concat_sfq_12160
sfq_12161,concat_sfq_12161
sfq_12162,concat_sfq_12162
sfq_12163,concat_sfq_12163
sfq_12166,concat_sfq_12166
sfq_12168,concat_sfq_12168
sfq_12169,concat_sfq_12169
sfq_12170,concat_sfq_12170
sfq_12171,concat_sfq_12171
sfq_12172,concat_sfq_12172
sfq_12173,concat_sfq_12173
sfq_12174,concat_sfq_12174
sfq_12175,concat_sfq_12175
sfq_12178,concat_sfq_12178
sfq_12179,concat_sfq_12179
sfq_12181,concat_sfq_12181
sfq_12182,concat_sfq_12182
sfq_12183,concat_sfq_12183
sfq_12184,concat_sfq_12184
sfq_12187,concat_sfq_12187
sfq_12188,concat_sfq_12188
sfq_12190,concat_sfq_12190
sfq_12191,concat_sfq_12191
sfq_12192,concat_sfq_12192
sfq_12194,concat_sfq_12194
sfq_12196,concat_sfq_12196
sfq_12197,concat_sfq_12197
sfq_12199,concat_sfq_12199
sfq_12200,concat_sfq_12200
sfq_12201,concat_sfq_12201
sfq_12202,concat_sfq_12202
sfq_12203,concat_sfq_12203
sfq_12204,concat_sfq_12204
sfq_12205,concat_sfq_12205
sfq_12207,concat_sfq_12207
sfq_12208,concat_sfq_12208
sfq_12209,concat_sfq_12209
sfq_12210,concat_sfq_12210
sfq_12211,concat_sfq_12211
sfq_12213,concat_sfq_12213
sfq_12215,concat_sfq_12215
sfq_12217,concat_sfq_12217
sfq_12218,concat_sfq_12218
sfq_12219,concat_sfq_12219
sfq_12220,concat_sfq_12220
sfq_12221,concat_sfq_12221
sfq_12222,concat_sfq_12222
sfq_12224,concat_sfq_12224
sfq_12225,concat_sfq_12225
sfq_12226,concat_sfq_12226
sfq_12228,concat_sfq_12228
sfq_12229,concat_sfq_12229
sfq_12230,concat_sfq_12230
sfq_12231,concat_sfq_12231
sfq_12232,concat_sfq_12232
sfq_12233,concat_sfq_12233
sfq_12234,concat_sfq_12234
sfq_12236,concat_sfq_12236
sfq_12237,concat_sfq_12237
sfq_12238,concat_sfq_12238
sfq_12239,concat_sfq_12239
sfq_12240,concat_sfq_12240
sfq_12243,concat_sfq_12243
sfq_12244,concat_sfq_12244
sfq_12245,concat_sfq_12245
sfq_12246,concat_sfq_12246
sfq_12247,concat_sfq_12247
sfq_12249,concat_sfq_12249
sfq_12251,concat_sfq_12251
sfq_12252,concat_sfq_12252
sfq_12253,concat_sfq_12253
sfq_12255,concat_sfq_12255
sfq_12256,concat_sfq_12256
sfq_12257,concat_sfq_12257
sfq_12258,concat_sfq_12258
sfq_12260,concat_sfq_12260
sfq_12263,concat_sfq_12263
sfq_12264,concat_sfq_12264
sfq_12265,concat_sfq_12265
sfq_12266,concat_sfq_12266
sfq_12267,concat_sfq_12267
sfq_12268,concat_sfq_12268
sfq_12269,concat_sfq_12269
sfq_12270,concat_sfq_12270
sfq_12273,concat_sfq_12273
sfq_12274,concat_sfq_12274
sfq_12276,concat_sfq_12276
sfq_12278,concat_sfq_12278
sfq_12280,concat_sfq_12280
sfq_12281,concat_sfq_12281
sfq_12282,concat_sfq_12282
sfq_12283,concat_sfq_12283
sfq_12284,concat_sfq_12284
sfq_12285,concat_sfq_12285
sfq_12286,concat_sfq_12286
sfq_12288,concat_sfq_12288
sfq_12290,concat_sfq_12290
sfq_12291,concat_sfq_12291
sfq_12293,concat_sfq_12293
sfq_12294,concat_sfq_12294
sfq_12295,concat_sfq_12295
sfq_12296,concat_sfq_12296
sfq_12298,concat_sfq_12298
sfq_12300,concat_sfq_12300
